Series9550
0.003,0.0,0.00019148936170212768
0.2,0.055,0.06440425531914896
0.4,0.112,0.1308936170212766
0.6,0.169,0.19746808510638295
0.8,0.226,0.26382978723404255
1.0,0.283,0.330595744680851
1.2,0.34,0.39748936170212773
1.4,0.397,0.4654255319148936
1.6,0.453,0.533085106382979
1.8,0.51,0.6009787234042552
2.0,0.567,0.6684680851063829
2.2,0.624,0.7364255319148938
2.4,0.681,0.8048297872340424
2.601,0.738,0.8728085106382977
2.8,0.795,0.9412765957446809
3.0,0.851,1.0106595744680853
3.199,0.908,1.0786808510638302
3.6,1.022,1.216595744680851
3.799,1.078,1.284659574468084
4.0,1.135,1.353276595744681
4.2,1.192,1.4216170212765948
4.6,1.305,1.5592340425531916
4.8,1.361,1.628978723404255
5.0,1.417,1.6987446808510631
5.2,1.474,1.7684680851063839
5.4,1.53,1.8374255319148942
5.6,1.586,1.9060851063829793
5.8,1.642,1.973702127659574
6.0,1.698,2.0421914893617026
6.2,1.754,2.110829787234043
6.4,1.809,2.1799574468085123
6.6,1.865,2.2495744680851057
6.8,1.921,2.3194042553191485
7.0,1.976,2.3891276595744677
7.2,2.031,2.457638297872339
7.4,2.086,2.5263829787234036
7.799,2.196,2.6629574468085115

