large1,4.01910952523901,0.0014102041148116849
large2,3.8825612853590683,0.0017932712131907818
small2,3.598214810039976,0.001983858742405273
small2,3.610641333336782,0.0018794086863791629
medium1,3.8254509662302696,0.001638254236462067
medium2,3.78337284102676,0.0016974723770604616
small1,3.5396250419822923,0.001889523076176709
small2,3.6000076237596867,0.00200246472877373
small1,3.532687473404551,0.0018824521118001474
small2,3.576652238923697,0.0017599475747782172
small1,3.510411741682783,0.0018411273351408542
small1,3.5137319029509917,0.002197473693177044
small2,3.5783204876586177,0.0020234672882545324
small2,3.589492010901352,0.0023769727973967218
small2,3.6040595371422373,0.0021879136717966505
small2,3.6152299202851204,0.0021658431356017
small2,3.6209153954346283,0.0017298462366093755
small2,3.612730377784641,0.0016646367467400387
small2,3.6090241199160893,0.0016281320945612792
small2,3.6144201831223426,0.0029986864652265335
small2,3.6144201831223426,0.0029986864652265335
small2,nan,nan
small2,nan,nan
small2,3.5834833918525746,0.0004317342452304798
small2,3.5834833918525746,0.0004317342452304798
small2,3.6152564147252835,0.0029025491630792362
small2,3.6185336316118075,0.002388545809363008
small2,3.6284954742520603,0.0031492965749355187
small2,3.630102837401262,0.0034313524948292296
small2,3.616334769667172,0.004055147331917925
small2,3.63556784650377,0.003683076012897314
small2,3.647471773371136,0.0034446337504353535
small2,3.6487393477412726,0.00270639632136453
small2,3.644297668239057,0.002808311237777806
small1,3.5426796756994485,0.0027170384517261753
small1,3.5454605992164963,0.0025878837516296214
small1,3.5539561989145305,0.002940302692683544
small1,3.5411590417136227,0.00266844327252526
small1,3.545957383297447,0.002657834112290258
small1,3.5521517860556404,0.002853007875997599
