1.999,0.554,0.39629629629629626
2.199,0.61,0.42962962962962964
2.4,0.665,0.462962962962963
2.6,0.721,0.5518518518518518
2.8,0.777,0.48148148148148145
3.0,0.832,0.5703703703703704
3.199,0.888,0.5444444444444445
3.399,0.943,0.5888888888888888
3.6,0.999,0.8555555555555556
3.799,1.054,0.8518518518518519
4.0,1.11,0.8148148148148148
4.2,1.165,1.0259259259259261
4.399,1.221,1.1185185185185187
4.6,1.276,1.2925925925925927
4.8,1.331,1.2074074074074075
5.0,1.387,1.485185185185185
5.199,1.442,1.3888888888888888
5.4,1.497,1.4629629629629628
5.6,1.552,1.4148148148148152
5.799,1.607,1.6037037037037034
5.999,1.662,1.6444444444444446
6.2,1.716,1.5333333333333332
6.399,1.771,1.5148148148148153
6.599,1.826,1.7407407407407405
6.8,1.88,1.7148148148148152
7.0,1.934,1.7925925925925925
7.2,1.989,1.7555555555555558
7.399,2.043,1.937037037037037
7.599,2.097,1.7518518518518515
7.799,2.15,1.948148148148148

