Gm3
1.999,0.551,0.3259259259259259
2.199,0.607,0.3666666666666667
2.399,0.662,0.3777777777777779
2.6,0.718,0.425925925925926
2.799,0.774,0.3851851851851852
3.0,0.829,0.6037037037037039
3.199,0.885,0.5851851851851851
3.399,0.94,0.7
3.6,0.996,0.5222222222222224
3.799,1.051,0.7370370370370369
4.0,1.107,0.9740740740740742
4.2,1.163,0.9666666666666666
4.4,1.218,1.3222222222222224
4.6,1.273,1.2296296296296292
4.8,1.328,1.5888888888888888
5.0,1.384,1.3925925925925928
5.199,1.439,1.4740740740740739
5.4,1.494,1.588888888888889
5.6,1.549,1.4222222222222223
5.799,1.604,1.4074074074074077
5.999,1.659,1.4962962962962962
6.199,1.713,1.6037037037037036
6.399,1.768,1.6740740740740743
6.599,1.822,1.5370370370370368
6.799,1.877,1.6407407407407408
6.998,1.931,1.9
7.198,1.985,1.762962962962963
7.398,2.039,1.7037037037037035
7.598,2.092,1.7074074074074073
7.798,2.146,1.72962962962963

