Gm3
2.001,0.56,0.42592592592592593
2.201,0.616,0.5814814814814814
2.401,0.672,0.7
2.601,0.728,0.6777777777777777
2.801,0.784,0.7074074074074076
3.001,0.84,0.7851851851851853
3.201,0.896,0.7629629629629632
3.401,0.952,1.1629629629629632
3.601,1.007,1.0444444444444447
3.8,1.063,1.2333333333333332
4.0,1.119,1.085185185185185
4.2,1.175,1.2074074074074073
4.4,1.23,1.333333333333333
4.6,1.286,1.1407407407407406
4.8,1.341,1.2703703703703704
5.0,1.397,1.2888888888888888
5.2,1.452,1.3814814814814815
5.4,1.508,1.4629629629629628
5.6,1.563,1.4000000000000001
5.8,1.618,1.6296296296296295
6.0,1.673,1.5185185185185188
6.2,1.727,1.7851851851851857
6.399,1.782,1.8555555555555556
6.599,1.837,1.8962962962962964
6.799,1.891,1.8518518518518519
6.999,1.945,1.6851851851851851
7.199,1.999,1.9111111111111116
7.398,2.053,1.9999999999999998
7.598,2.107,1.9333333333333333
7.798,2.161,2.014814814814815

