1.997,0.549,0.33888888888888885
2.197,0.604,0.45925925925925926
2.397,0.659,0.48148148148148145
2.598,0.715,0.3444444444444445
2.798,0.77,0.6296296296296297
2.998,0.825,0.6703703703703704
3.198,0.88,0.8629629629629632
3.398,0.936,0.8740740740740741
3.598,0.991,0.8888888888888888
3.798,1.046,1.1925925925925926
3.999,1.101,1.1666666666666667
4.199,1.156,1.237037037037037
4.399,1.211,1.3185185185185186
4.599,1.266,1.5407407407407407
4.799,1.321,1.451851851851852
4.998,1.376,1.4518518518518517
5.198,1.431,1.3518518518518516
5.398,1.486,1.4925925925925927
5.599,1.541,1.5851851851851857
5.798,1.595,1.6851851851851847
5.998,1.65,1.9148148148148143
6.198,1.705,2.1111111111111107
6.398,1.759,1.9555555555555555
6.598,1.813,1.9037037037037035
6.799,1.867,2.011111111111111
6.998,1.921,1.9962962962962965
7.198,1.976,2.148148148148149
7.398,2.029,2.096296296296296
7.598,2.083,1.8222222222222224
7.798,2.137,1.951851851851852

